title,url,content,chunk_id
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Tables


### Selection of entries in table


Single entries in a table can be selected using the checkbox in the row.
By clicking the checkbox in the table header, all entries of the table
are selected. After selection of entries, some actions become available:

- Delete: allows to move the selected entries to the trashcan.

- Move: allows to move the selected entries to a different existing
Collection/Experiment or to a new one.

- Generate barcodes: allows to generate custom barcodes for the
selected entries.

- Update custom barcodes/QR codes: allows to update existing custom
barcodes of the selected entries.

- Clear selection: allows to clear the selection made.

In Object tables inside Experiments/Collections there is an
Operations column, which allow users to perform certain tasks on an
Object:

- Upload a file to the Object

- Move the Object to another exiting Experiment/Collection.

- Update Barcode/QR code.",en_latest_user-documentation_general-users_additional-functionalities.html_6
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Tables


### Selection of entries in table



- Open the hierarchy graph. This is the graph showing parent/child
connections of the Object.

- Open the hierarchy table. This is the table showing parent/child
connections of the Object.",en_latest_user-documentation_general-users_additional-functionalities.html_7
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Browse Entries by Type


The Object Browser under the Utilities main menu allows to see
all entries of the same type and all Experimental Steps, which may be
contained in different Experiments/Collections and Projects.

This is useful when there are entries of a certain type that belong to
different Collections (e.g. protocols of the same type stored in two
different protocol collections), or to have an overview of all
Experimental Steps, independently of the Experiment they belong to.


From the Object Browser page, it is also possible to Batch
register or Batch update Objects using an XLS or TSV template.",en_latest_user-documentation_general-users_additional-functionalities.html_8
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Trashcan


When Experiments, Objects and Datasets are deleted, they are moved
to the openBIS trashcan, under the Utilities main menu. Items
can be removed from the trashcan only by someone with Space admin or
Instance admin role. Deletion from the trashcan is IRREVERSIBLE.

Note: Spaces and Projects are directly permanently deleted, they are
not moved to the trashcan first.

To empty the whole trashcan, click the blue Empty Trash button above the table.


To delete permanently single entries choose one of two options from the
Operations dropdown:

- delete permanently: deletes permanently only the selected entry.

- delete permanently (including dependent deletions): if the
selected entry had children which are also in the trashcan, this
option allows to permanently delete both the entry and its children.


If one entity was unintentionally deleted, the operation can be reverted
at this stage by choosing the Revert Deletions option from
the Operations drop down in the table.",en_latest_user-documentation_general-users_additional-functionalities.html_9
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Visualize Available Storage Space


The storage space available in an openBIS instance can be visualized by navigating to Other Tools in the navigation menu and clicking on the Show available storage space button.

Before uploading large datasets, the available storage space should always be checked.",en_latest_user-documentation_general-users_additional-functionalities.html_10
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Vocabulary Browser


The Vocabulary browser is accessible from the Utilities main
menu. This shows all controlled vocabularies registered in openBIS and
the terms they contain. Vocabularies are predefined lists of values to
choose from in given fields. Vocabularies can be created/modified by an
openBIS Instance admin (see New Entity Type
Registration).


This information is needed for filling the forms for Batch
Upload orBatch Update of Objects via TSV file. If an Object
has a property of type Controlled Vocabulary, the codes of the
vocabulary have to be entered in the .tsv template file. This is not the
case for XLS Batch registration or update, where labels can be used.",en_latest_user-documentation_general-users_additional-functionalities.html_11
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Freeze Entities


Each level of the openBIS hierarchy (Space, Project,
Experiment/Collection, Object, Dataset) can be frozen, so it can be no
longer edited and/or deleted.


At every level, everything contained underneath is selected by default
to be frozen. E.g. if I choose to freeze a Space, everything contained
in the Space is automatically selected to be frozen. Single entities can
be manually unselected.


A Space admin role is necessary to freeze entities in a given Space.


IMPORTANT: the freezing is IRREVERSIBLE!


This operation cannot be undone from any UI, not even by an Instance admin. Please freeze entities only when you are absolutely sure that
they should not be further modified!",en_latest_user-documentation_general-users_additional-functionalities.html_12
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Freeze Entities

### How to freeze an entity


At each level of the openBIS hierarchy (Space, Project,
Experiment/Collection, Object, Dataset) the Freeze Entity option is
available under the More.. dropdown menu. See the example for a
Space below.

If you select this, a list of entities contained or connected to the one
selected will be presented to you, as shown below. By default everything
is selected, so you need to unselect entries that you do not want to
freeze.


To freeze one or several entities, you need to provide your login
password and save.


Rules for freezing

- Freeze Space only

Allowed
Not allowed

Create new Project

x

Create new Experiment/Collection
x


Create new Object

x

Create new Dataset in existing Experiment/Collection
x


Create new Dataset in existing Object
x


Edit existing Project
x


Edit existing Experiment/Collection
x


Edit existing Object
x


Edit existing Dataset
x


Delete Space

x

Delete Project

x

Delete Experiment/Collection
x",en_latest_user-documentation_general-users_additional-functionalities.html_13
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Freeze Entities

### How to freeze an entity




Delete Object
x


Delete Dataset
x


Move Experiment/Collection
x


Move Object
x


Copy Object

x

Export
x


- Freeze Project only

Allowed
Not allowed

Create new Experiment/Collection

x

Create new Object

x

Create new Dataset in existing Experiment/Collection
x


Create new Dataset in existing Object
x


Edit Project

x

Edit existing Experiment/Collection
x


Edit existing Object
x


Edit existing Dataset
x


Delete Project

x

Delete Experiment/Collection

x

Delete Object

x

Delete Dataset

x

Move Experiment/Collection

x

Move Object

x

Copy Object

x

Export
x


3. Freeze Experiment/Collection only


Allowed
Not allowed

Create new Object

x

Create new Dataset in existing Experiment/Collection

x

Create new Dataset in existing Object

x

Edit existing Experiment/Collection

x

Edit existing Object
x


Edit existing Dataset
x


Delete Experiment/Collection

x

Delete Object

x

Delete Dataset

x",en_latest_user-documentation_general-users_additional-functionalities.html_14
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Freeze Entities

### How to freeze an entity



Move Experiment/Collection

x

Move Object

x

Copy Object

x

Export
x


4. Freeze Object only


Allowed
Not allowed

Create new Dataset in existing Object

x

Edit existing Object

x

Edit existing Dataset in Object
x


Delete Object

x

Delete Dataset

x

Move Object

x

Copy Object
x (only if the Experiment is not frozen)


Export
x


5. Freeze Dataset only


Allowed
Not allowed

Edit existing Dataset

x

Delete Dataset

x

Move Dataset

x

Export
x",en_latest_user-documentation_general-users_additional-functionalities.html_15
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Navigation menu

openBIS 20.10.6 features a new navigation menu.

This has the following functionalities:

1.Filter. You can filter the menu by names or codes.


2. Root nodes. If you do not want to navigate the full menu, but
only a section of it, you can set the section you want to navigate as
root node, by clicking the icon shown in the picture below.

This now becomes the root node, as shown below. To restore the full menu
view, you can click on the root node icon shown below.",en_latest_user-documentation_general-users_additional-functionalities.html_16
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Navigation menu




3. Sorting. The default sorting of the menu is in alphabetical. It
is now possible to sort separately individual sections of the menu
(ELN, Inventory, Stock) and individual nodes inside those sections. It
is possible to do a custom sorting by moving around (drag&drop) entities
in the menu. Please note that this is only possible inside a given
level, i.e. you can re-organise Objects inside a
Collection/Experiment; Collections/Experiments inside a Project;
Projects inside a Space. However, you cannot move entities from one
level to another, i.e. you cannot move an Object to a different
Collection/Experiment; a Collection/Experiment to a different
Project; a Project to a different Space. This can only be done
from the Move option under the More.. dropdown menu in the
forms.

4. Collapse/Expand. The full menu or individual nodes can be
expanded or collapsed, with the button shown below.",en_latest_user-documentation_general-users_additional-functionalities.html_17
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Navigation menu



5. Scroll to selected node. In some cases, the view in the main ELN
page does not correspond to an entry selected in the menu. You can
scroll to the selected node in the menu, using the button shown below.

The state of the menu is saved. Every time you change something in the
menu, this change will be saved and when you login next time you will
see the menu in the state you last saved it.",en_latest_user-documentation_general-users_additional-functionalities.html_18
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Custom Imports

From openBIS version 20.10.4, Custom Imports, previously available only
in the core UI, are available in the ELN UI.

Custom imports allow users to import metadata in a custom way, by using
a dropbox script in the background. You can use this if you want to
parse a file in a given format and import the information from this file
as metadata in openBIS.

Custom imports are not available by default, but need to be enabled on
the server side by a system admin, and a dropbox script needs to be
associated with an import (see Custom
Imports).

If one or more custom imports are configured in openBIS, the Custom
Import option is available under the Utilities in the main
menu.


The available custom imports can be selected from the Custom Import
Service drop down menu in the Custom Import page (see below).

If the available custom import provides a template that can be used as
input for the import, the template will be available to download from
the Custom Import page.",en_latest_user-documentation_general-users_additional-functionalities.html_19
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Custom Imports



If the custom import is not configured to provide a template, no
download link is shown in the Custom Import page.",en_latest_user-documentation_general-users_additional-functionalities.html_20
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Entity history

Whenever an entity of type Collection/Experiment, Object or
Dataset is modified in openBIS, the changes are stored in the
database. The stored changes are modifications to property fields,
addition and deletion of parents/children for Objects and Datasets,
changes of Space/Project/Experiment/Object ownership if an entity is
moved.


The History of changes of each entity is now available in the ELN
UI. In versions prior to openBIS 20.10.3 this was only available in the
core UI.

### History table for Collections

In a Collection page, the History can be accessed from the
More.. dropdown list.

The History table shows the version number of the changes, the
author of the changes, the changes made (with the values before- in red,
and after the change – in green), and the timestamp, i.e. the time when
the changes were made.",en_latest_user-documentation_general-users_additional-functionalities.html_21
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Entity history

### History table for Collections



For a Collection, the PermID (Permanent Identifier) of the
Project it belongs to is shown. If a Collection is moved from one
Project to another, the PermID of the old and new Projects are shown
in the history table.


The show option in Full Document shows the full metadata of the
entry (not only the changed fields) when changes were applied. This is
displayed in JSON format.


### History table for Objects

For every Object, the history of changes can be accessed from the
More.. dropdown on the Object page.


For an Object, the PermID (Permanent Identifier) of the
Collection it belongs to is shown. If an Object is moved from one
Collection to another, the PermID of the old and new Collections are
shown in the history table.",en_latest_user-documentation_general-users_additional-functionalities.html_22
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Entity history

### History table for Datasets

For every dataset, the history of changes can be accessed from the
More.. dropdown on the Dataset page.

For a Dataset, the PermID (Permanent Identifier) of the
Object/Collection it belongs to is shown. If a Dataset is moved
from one Object/Collection to another, the PermID of the old and new
Objects/Collections are shown in the history table.",en_latest_user-documentation_general-users_additional-functionalities.html_23
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Spreadsheet


The spreadsheet component needs to be enabled by a group admin or lab manager who can edit the ELN Settings, as described here: Enable Rich Text Editor or Spreadsheet Widgets

The spreadsheet supports some basic Excel functionalities, such as mathematical formulas (e.g. =SUM(A1+A2)).
It is possible to import an openBIS Object into the spreadsheet, with the import button, on the spreadsheet itself:

Please note that if the Object is updated in openBIS, it will NOT be automatically updated in the spreadsheet.",en_latest_user-documentation_general-users_additional-functionalities.html_24
Additional Functionalities,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/additional-functionalities.html,"## Session Token


When users log in to openBIS, a session token is generated. The session token is visible in the ELN UI, under the User Profile, in the navigation menu.


The session token is needed to connect to openBIS via pyBIS or obis, in cases where SSO (e.g. SWITCHaai) is used for authentication. See pyBIS.",en_latest_user-documentation_general-users_additional-functionalities.html_25
Barcodes and QR codes,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/barcodes.html,"## Barcodes and QR codes


The barcode functionality must be enabled in openBIS by a lab manager
or group admin: Enable
Barcodes and QR codes.

### Barcodes for individual samples


When a sample is registered, a barcode is automatically generated by
openBIS. This is found in the Identification info section, as shown
below.

This barcode can be printed and the label can be added to the vial
containing the sample. The option to print the barcode is under the 
More.. menu

If a sample already has its own barcode or QR code, it is possible to scan this with
a scanner or the camera of a mobile device and assign it to the sample.
This can be done after registration of a sample, with the Custom
Barcode/QR Code Update option under the More.. drop down.

The custom barcode will appear in the Identification Info. If a custom
barcode/QR code is registered, the print function shown above will print the
custom barcode /QR code, instead of the default one.",en_latest_user-documentation_general-users_barcodes.html_0
Barcodes and QR codes,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/barcodes.html,"## Barcodes and QR codes


### Generate batches of barcodes / QR codes


In some cases there is the need to generate several barcodes/QR codes that can be
later on assigned to samples registered in openBIS.


To generate new barcodes, go to the Barcodes/QR codes Generator in the main
menu under Utilities.

Users can select:


- The type of barcode to generate:

Code 128
QR Code
Micro QR code

- The number of barcodes to generate

- The layout:

Split: one barcode per page
Continuous: several barcodes in one page

- The width of the barcode

- The length of the barcode

After selecting the desired parameters, click the Generate Custom
Barcodes button.


To print the barcodes use the print icon on the form, next to
Generate Custom Barcodes/QR Codes. These barcodes can be printed on labels to
be attached to vials. When the samples are registered in openBIS, these
barcodes can be scanned and assigned to the samples as explained above.",en_latest_user-documentation_general-users_barcodes.html_1
Barcodes and QR codes,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/barcodes.html,"## Barcodes and QR codes


### Scan barcodes from mobile devices


It is also possible to scan barcodes and QR codes using the scan button
on top of the main menu, as shown below. In this way, you can scan a
barcode or QR code already associated with an entry and this will open
the entry page in openBIS. You can use a scanner or the camera of a
mobile device. The selection you make is saved.

Updated on July 5, 2023",en_latest_user-documentation_general-users_barcodes.html_2
Barcodes and QR codes,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/barcodes.html,"## Printer and Barcode Scanner Requirements

### Printers


There are several manufacturers of printers and different kinds of
barcodes and paper to adapt to different use cases. Most manufacturers
have their own proprietary printer driver and language for labels.


To allow freedom of choice for the barcode printer, the openBIS ELN-LIMS
allows to configure both the type of barcodes and the layout and size of
the labels. openBIS uses this information to produce a PDF document,
thus having as single requirement that the printer driver used allows to
print PDF documents using applications such as Adobe Acrobat Reader or
Preview (Mac).

#### Printer Configuration


There are different types of printer drivers. The two types we can
define as generic are PS (PostScript) (recommended) and PCL
(Printer Command Language). Printers with these drivers are likely to
print PDF documents and other types of documents with embedded fonts,
images, etc…",en_latest_user-documentation_general-users_barcodes.html_3
Barcodes and QR codes,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/barcodes.html,"## Printer and Barcode Scanner Requirements

### Printers




The printer paper type needs to be configured for each printer. Two
layouts are supported:


- Split: The PDF will contain separate pages with each barcode.

- Continuous: The PDF will contain a continuous layout with the
barcodes. More uncommon for this applications.

The printer paper size needs to be configured for each printer. It is
possible to indicate the size of the barcode, so it can fit.


#### Printer testing


We provide two example documents that can be used to test the printer.


- Split barcodes example PDF:
printer-test-code128-split-50-15

- Continuous barcodes example PDF:
printer-test-code128-continuous-50-15",en_latest_user-documentation_general-users_barcodes.html_4
Barcodes and QR codes,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/barcodes.html,"## Printer and Barcode Scanner Requirements

### Printers



Please consider that these examples likely do not correspond to the
particular paper size of the printer being evaluated and as such the
barcodes may look squashed. In order to obtain optimal results, the
paper size would need to be configured. However, for the test it is
enough to verify that the printer can print those files.


#### Printer Advice before purchasing


Before purchasing a printer, we recommend to check with the manufacturer
that the barcode printer provides a general driver and that it can print
one of the documents provided as example above.


#### Tested Printers


- Zebra ZD420


### Scanners


There are several manufacturers of barcode scanners. In most cases
scanners act as a keyboard for the computer, so when the barcode scanner
scans a barcode it will type whatever has been scanned.

#### Scanner Configuration",en_latest_user-documentation_general-users_barcodes.html_5
Barcodes and QR codes,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/barcodes.html,"## Printer and Barcode Scanner Requirements


### Scanners




The scanner keyboard layout should be the same as the computer used. If
not this could cause problems if there are any special characters.


#### Scanner testing


Open a notepad and scan the barcodes provided in the examples below. The
scanner should read them and type the correct output.


- Barcode Code 128.
scanner-test-code128-50-15.
This should give as output “20210720122856003-454071” without
quotes.

- Barcode QR Code.
scanner-test-qrcode-50-50.
This should give as output “20210720122856003-454071” without
quotes.

- Barcode Micro QR Code.
scanner-test-microqrcode-30-30.
This should give as output “20210720122856003-454071” without
quotes.

#### Scanner Advice before purchasing


Before purchasing a scanner, ensure that the barcode scanner provides a
keyboard driver and ask the manufacturer’s support to scan the examples
above.


#### Tested Scanners


- Honeywell 1902G-BF

Updated on July 27, 2022",en_latest_user-documentation_general-users_barcodes.html_6
Data archiving,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-archiving.html,"## Dataset archiving

openBIS supports archiving of datasets to Strongbox
(https://www.strongboxdata.com/) as
described in Datasets
Archiving

This needs to be set up and configured on system level.

To trigger archiving manually from the ELN, navigate to a dataset and
use the Request or disallow archiving button, as shown below.

Please note that the strongbox has a minimum size requirement of
10GB. If a single dataset is below this threshold it will be queued
for archiving and it will be archived only when additional datasets in
the same Space/Project/Experiment are selected for archiving and the
minimum size is reached. All datasets are bundled together and archived
together. This implies that if unarchiving is requested for one dataset
in a bundle, all other datasets will also be unarchived.",en_latest_user-documentation_general-users_data-archiving.html_0
Data archiving,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-archiving.html,"## Dataset archiving


### Dataset archiving helper tool

If you wish to archive multiple datasets, you can use the Archiving
Helper tool under Utilities in the main menu. You can search for
datasets and select multiple ones to be archived, by clicking the
Request Archiving button on the top of the page.


It is possible to search datasets by size, by selecting Property in
the Field Type, Size (bytes)[ATTR.SIZE]  in the Field Name
and the desired Comparator Operator, as shown below.",en_latest_user-documentation_general-users_data-archiving.html_1
Data archiving,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-archiving.html,"## Dataset unarchiving

Once the dataset is archived on tapes, the button on the dataset page
changes to Unarchive, as shown below. Datasets can be unarchived by
using this button.

### Dataset unarchiving helper tool

To unarchive several datasets it is possible to use the Unarchiving
Helper tool, under Utilities in the main menu, as shown below. You
can search for datasets and select multiple ones to be unarchived, using
the Unarchive button on tope of the page.


Updated on April 25, 2023",en_latest_user-documentation_general-users_data-archiving.html_2
Export,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-export.html,"## Export to File

### Export Lab Notebooks & Inventory Spaces


All levels of the Lab Notebook and Inventory can be exported, using
the Export option in the More.. drop down, as shown below.


Space

Project

Experiment/Collection

Object

Dataset

In each case, the following export options are available:


- Make import compatible. If selected, datasets are exported in a data folder and are in a format ready to be uploaded in openBIS using the default eln-lims dropbox; the metadata are exported in a xlsx folder which contains information in a format ready to be uploaded via the openBIS admin UI.

- Export metadata as PDF. Metadata are exported in a hierarchy folder that keeps the folder structure of the ELN. At each level, one pdf file for each exported entity is generated.",en_latest_user-documentation_general-users_data-export.html_0
Export,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-export.html,"## Export to File

### Export Lab Notebooks & Inventory Spaces



- Export metadata as XLSX. Metadata are exported in one xlsx folder. The folder contains the metadata of all exported entities and the corresponding masterdata in a metadata.xlsx file. If Make import compatible is selected, this file is suitable for re-import in openBIS. If not, the file contains some fields which are not compatible with re-imports. These fields are: PermId of entities, registrator, registration date, modifier, modification date. In addition to the metadata.xlsx file, the xlsx folder might contain additional folders:

a scripts folder, which contains scripts associated with types in the metadata.xlsx file, if these are present;
a data folder which holds the content of spreadsheet fields and large text fields that exceed the size of an Excel cell;
a miscellaneous folder which contain images embedded in text of exported entries, if present.",en_latest_user-documentation_general-users_data-export.html_1
Export,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-export.html,"## Export to File

### Export Lab Notebooks & Inventory Spaces



- Export data. The default maximum size of all datasets to be exported is 10GB. This can be configured by a system admin in the AS service.properties file. We recommend to use sftp to download large datasets.
If Make import compatible is selected, datasets are exported in a data folder in a format ready to be uploaded in openBIS using the default eln-lims dropbox. If not, the datasets are exported in a hiearchy folder that matches the ELN hierarchy.

- Include levels below from same space. If selected, all hierachy levels below the selected entity and belonging to the same Space are exported.",en_latest_user-documentation_general-users_data-export.html_2
Export,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-export.html,"## Export to File

### Export Lab Notebooks & Inventory Spaces



- Include Object and Dataset parents from same space. If selected, Object parents and Dataset parents from the same Space are exported. Example: I export Object A, in Experiment A, in Space 1. Object B in Experiment B also in Space 1 is parent of Object A. When this option is selected, Object B is also exported, otherwise it is not.

- Include Objects and Datasets parents and children from different spaces. This allows to export Object and Dataset parents and children that belong to a different Space than the Space from where Objects and Datasets are being exported. Example: I export Object A in Space 1, which has parents in Space 2. If this option is selected, the parents in Space 2 are also exported, otherwise they are not.

- Wait for download to complete in browser. This is suitable when exporting only metadata or small datasets. When the dowload is ready, a zip file will be available to download from the browser.",en_latest_user-documentation_general-users_data-export.html_3
Export,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-export.html,"## Export to File

### Export Lab Notebooks & Inventory Spaces



Note: ensure that pop-ups are not disabled in your browser.


- Receive results by email. If this option is selected, when the export is ready, you will receive an email notification with a download link.  Email notification needs to be configured on system level during or after installation, as explained in Configure Data Store
Server

We provide below a couple of examples of the export, to clarify how it works.


### 1. Import-compatible export of a Space selecting all options


We select all options from the export widget, as shown below.

We export a Space called CATERINA in the Lab Notebook with all its sublevels (see below).

One Object in this Space has a parent in a Space called METHODS (see below).

The exported zip file contains 3 folders:


A. data folder


This contains the datasets in the correct format to be uploaded via eln-lims dropbox, as shown below.

B. hiearchy folder",en_latest_user-documentation_general-users_data-export.html_4
Export,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-export.html,"## Export to File


### 1. Import-compatible export of a Space selecting all options




This contains folders that match the openBIS hierarchy (Space/Project/Experiment/Object).


In this case 2 Space folders are present:


- CATERINA: is the exported space.

- METHODS: contains an Object which is parent of an Object in the Space CATERINA. This was exported because the option Include Objects and Datasets parents and children from different spaces was selected for export.

Inside each folder, there is a pdf of the corresponding entity. Example:


- in the Space folder CATERINA there is a CATERINA.pdf file that contains the metadata of the Space;

- in the Project folder PROJECT_1 there is a PROJECT_1.pdf file that contains the metadata of the Project;

- in the Experiment folder My second experiment (PROJECT_1_EXP_1) there is a My second experiment (PROJECT_1_EXP_1).pdf file with the metadata of the Experiment;",en_latest_user-documentation_general-users_data-export.html_5
Export,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-export.html,"## Export to File


### 1. Import-compatible export of a Space selecting all options



- in the Object folder Step A (EXP4)  there is a Step A(EXP4).pdf file with the metadata of the Object and a 20240726094631217-68.pdf file that contains the metadata of the dataset that belongs to this Object.

C. xlsx folder.


This contains:


- a metadata.xlsx file which has the metadata of the exported entities and the corresponding masterdata (types and properties) in the correct format to be re-imported in another openBIS instance;

- a scripts folder that contains evaluation plugins associated to two types defined in the metadata.xlsx file. This folder is present only if the exported types have plugins associated with them.",en_latest_user-documentation_general-users_data-export.html_6
Export,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-export.html,"## Export to File


### 1. Import-compatible export of a Space selecting all options



- a data folder that contains the information stored in the spreadsheet field of one of the Objects in this Space. This folder is present only if the exported entities contain information in spreadsheet or if there are text fields with more than 32,767 characters (this is the limit of the Excel cells).

- a miscellaneous folder that contains images that are embedded in text fields of the exported entities. This folder is present only if exported entities contain images embedded in text.


### 2. Non import-compatible export of a Space selecting all options


We export the same Space as described in Example 1, with all options selected, but the export this time is not import-compatible, as shown below.

In this case the exported zip file contains only 2 folders: hierarchy and xlsx. Data are exported inside the hierachy folder, instead of being in a separate data folder.


A. hierarchy folder",en_latest_user-documentation_general-users_data-export.html_7
Export,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-export.html,"## Export to File


### 2. Non import-compatible export of a Space selecting all options




This contains the same folder structure as described above. In addition, in this case, inside the Object Step A (EXP4) folder there is a data folder that contains the dataset belonging to this Object, as shown below. The metadata of the dataset is provided as a metadata.json file inside the data folder and as pdf file inside the Object folder (Step A (EXP4)).

B. xlsx folder


This contains the same files and folders as described in Example 1 (see below). The only difference in this case is that the metadata.xlsx is not import-compatible. It contains some fields which are not compatible with openBIS re-import, as explained above.",en_latest_user-documentation_general-users_data-export.html_8
Export,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-export.html,"## Export to Zenodo


openBIS provides an integration with the Zenodo data
repository (https://zenodo.org/).


This enables data direct data transfer from openBIS to Zenodo. First of
all the connection to Zenodo needs to be configured on system level
in the DSS service.properties (see How to configure the openBIS
DSS)
If this is configured, a lab manager, who has admin rights for the
Settings, needs to enable it in the ELN, as explained in Enable
Transfer to Data
Repositories.

### Create Zenodo Personal Access Token


In order to be able to export data to Zenodo, you need a valid Zenodo
account. You also need to create a personal access token. This can
be done from the Applications under Settings in Zenodo, as shown
below:",en_latest_user-documentation_general-users_data-export.html_9
Export,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-export.html,"## Export to Zenodo

### Save Zenodo Personal Access Token in openBIS


After creating the personal access token in Zenodo, this needs to be
stored in openBIS, with the following procedure:


- Go to User Profile under Utilities in the main menu.

- Enable editing.

- Add the personal access token from Zenodo.

- Save.

### Export data to Zenodo


To export data to Zenodo:


- Go to Exports -> Export to Zenodo under Utilities in
the main menu.

- Select the data you want to export from the menu.

- Enter a Submission Title.

- Click Export Selected on top of the export form.

- The selected data are transferred as a zip file to Zenodo. You are
now redirected to Zenodo, where you should fill in additional
metadata information.

- Publish the entry in Zenodo.",en_latest_user-documentation_general-users_data-export.html_10
Export,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-export.html,"## Export to Zenodo

### Export data to Zenodo



The data exported to Zenodo is a .zip file that contains the metadata of the exported entries in 4 formats (.txt, .html, .doc, .json) and the data. The hiearchy (i.e.folder structure) used in the ELN is preserved in the exported .zip file.


After you hit the Publish button in Zenodo, a new entry with the
details of this submission will be created in the Publications
folder in the Inventory. Please note that this may take a few
minutes.",en_latest_user-documentation_general-users_data-export.html_11
Export,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-export.html,"## Export data to Zenodo in a multi-group instance


If you export data from a multi-group instance where you have access to more than one group, you need to select the group under which the new publication entry should be created.


In the example below we see 3 group names: GENERAL, DEMO, TEST.

If you select GENERAL, the publication entry will be created under the PUBLICATION Space (if present).


If you select DEMO, the publication entry will be created under the DEMO_PUBLICATION Space.


If you select TEST, the publication entry will be created under the TEST_PUBLICATION Space.",en_latest_user-documentation_general-users_data-export.html_12
Export,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-export.html,"## Export to ETH Research Collection

The ETH Research Collection
is a FAIR repository for publications and research data provided by ETH
Zurich to its scientists.

Data can be uploaded to the ETH Research Collection only by members of
ETH Zurich. This export feature is only available to ETHZ members.

To export data to the ETH Research Collection:

- Go to Utilities -> Exports -> Export to Research
Collection.

- Select what to export from the tree.

- Select the Submission Type from the available list: Data
collection, Dataset, Image, Model, Sound, Video, Other Research
Data.

- Select the Retention Period that will be used in the ETH
Research Collection: 10 years, 15 years, indefinite. This is time
for which the data will be preserved in the Research Collection.

- Click the Export Selected button on top of the page.",en_latest_user-documentation_general-users_data-export.html_13
Export,https://openbis.readthedocs.io/en/latest/user-documentation/general-users/data-export.html,"## Export to ETH Research Collection



- The selected data are transferred as zip file to the ETH Research
Collection. You will be redirected to the ETH Research Collection
and will need to complete the submission process there.

The data exported to the Research Collection is a .zip file that contains the metadata of the exported entries in 4 formats (.txt, .html, .doc, .json) and the data. The hiearchy (i.e.folder structure) used in the ELN is preserved in the exported .zip file.


A new entry with the details of this submission will be created in the
Publications folder in the Inventory after the submission
process in complete. This may take a few minutes.

The size limit for one single export to the ETH Research Collection is
10GB.",en_latest_user-documentation_general-users_data-export.html_14
